tick,cur_x,cur_y,cur_yaw,target_x,target_y,target_yaw,force_x,force_y,v_cmd,w_cmd,cur_v
10825, 0.8837, 2.4566, -1.5156, 0.2482, 8.4555, -1.4390, -0.0032, -0.6623, 0.0000, -0.6000, 0.0000
10826, 0.8837, 2.4566, -1.5156, 0.2482, 8.4555, -1.4390, -0.0010, -0.4689, 0.0000, 0.6000, 0.0000
10827, 0.8837, 2.4566, -1.5156, 0.2482, 8.4555, -1.4390, -0.0010, -0.4689, 0.0000, -0.6000, 0.0000
10828, 0.8837, 2.4566, -1.5181, 0.2482, 8.4555, -1.4390, -0.0012, -0.9302, 0.0000, 0.6000, 0.0000
10829, 0.8837, 2.4566, -1.5181, 0.2482, 8.4555, -1.4390, -0.0012, -0.9302, 0.0000, -0.6000, 0.0000
10830, 0.8837, 2.4566, -1.5181, 0.2482, 8.4555, -1.4390, -0.0012, -0.9302, 0.0000, 0.6000, 0.0000
10831, 0.8837, 2.4566, -1.5243, 0.2482, 8.4555, -1.4390, -0.0045, -0.5029, 0.0000, -0.6000, 0.0000
10832, 0.8837, 2.4566, -1.5243, 0.2482, 8.4555, -1.4390, -0.0045, -0.5029, 0.0000, 0.6000, 0.0000
10833, 0.8837, 2.4566, -1.5222, 0.2482, 8.4555, -1.4390, -0.0045, -0.5029, 0.0000, -0.6000, 0.0000
10834, 0.8837, 2.4566, -1.5222, 0.2482, 8.4555, -1.4390, -0.0018, 1.0832, 0.0000, 0.6000, 0.0000
10835, 0.8837, 2.4566, -1.5222, 0.2482, 8.4555, -1.4390, -0.0018, 1.0832, 0.0000, -0.6000, 0.0000
10836, 0.8837, 2.4566, -1.5249, 0.2482, 8.4555, -1.4390, -0.0005, 1.0059, 0.0000, 0.6000, 0.0000
10837, 0.8837, 2.4566, -1.5249, 0.2482, 8.4555, -1.4390, -0.0005, 1.0059, 0.0000, -0.6000, 0.0000
10838, 0.8837, 2.4566, -1.5249, 0.2482, 8.4555, -1.4390, -0.0005, 1.0059, 0.0000, 0.6000, 0.0000
10839, 0.8837, 2.4566, -1.5311, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10840, 0.8837, 2.4566, -1.5311, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10841, 0.8837, 2.4567, -1.5291, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10842, 0.8837, 2.4567, -1.5291, 0.2482, 8.4555, -1.4390, -0.0004, 0.8391, 0.0000, 0.6000, 0.0000
10843, 0.8837, 2.4567, -1.5291, 0.2482, 8.4555, -1.4390, -0.0004, 0.8391, 0.0000, -0.6000, 0.0000
10844, 0.8837, 2.4567, -1.5317, 0.2482, 8.4555, -1.4390, -0.0004, -0.1721, 0.0000, 0.6000, 0.0000
10845, 0.8837, 2.4567, -1.5317, 0.2482, 8.4555, -1.4390, -0.0004, -0.1721, 0.0000, -0.6000, 0.0000
10846, 0.8837, 2.4567, -1.5317, 0.2482, 8.4555, -1.4390, -0.0004, -0.1721, 0.0000, 0.6000, 0.0000
10847, 0.8837, 2.4567, -1.5380, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10848, 0.8837, 2.4567, -1.5380, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10849, 0.8837, 2.4567, -1.5359, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10850, 0.8837, 2.4567, -1.5359, 0.2482, 8.4555, -1.4390, -0.0012, -0.2182, 0.0000, 0.6000, 0.0000
10851, 0.8837, 2.4567, -1.5359, 0.2482, 8.4555, -1.4390, -0.0012, -0.2182, 0.0000, -0.6000, 0.0000
10852, 0.8837, 2.4567, -1.5385, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10853, 0.8837, 2.4567, -1.5385, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10854, 0.8837, 2.4567, -1.5385, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10855, 0.8837, 2.4567, -1.5448, 0.2482, 8.4555, -1.4390, -0.0003, -0.7803, 0.0000, -0.6000, 0.0000
10856, 0.8837, 2.4567, -1.5448, 0.2482, 8.4555, -1.4390, -0.0003, -0.7803, 0.0000, 0.6000, 0.0000
10857, 0.8837, 2.4567, -1.5427, 0.2482, 8.4555, -1.4390, -0.0003, -0.7803, 0.0000, -0.6000, 0.0000
10858, 0.8837, 2.4567, -1.5427, 0.2482, 8.4555, -1.4390, -0.0017, -0.5024, 0.0000, 0.6000, 0.0000
10859, 0.8837, 2.4567, -1.5427, 0.2482, 8.4555, -1.4390, -0.0017, -0.5024, 0.0000, -0.6000, 0.0000
10860, 0.8837, 2.4567, -1.5453, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10861, 0.8837, 2.4567, -1.5453, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10862, 0.8837, 2.4567, -1.5453, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10863, 0.8837, 2.4567, -1.5516, 0.2482, 8.4555, -1.4390, -0.0005, -0.8406, 0.0000, -0.6000, 0.0000
10864, 0.8837, 2.4567, -1.5516, 0.2482, 8.4555, -1.4390, -0.0005, -0.8406, 0.0000, 0.6000, 0.0000
10865, 0.8837, 2.4567, -1.5495, 0.2482, 8.4555, -1.4390, -0.0005, -0.8406, 0.0000, -0.6000, 0.0000
10866, 0.8837, 2.4567, -1.5495, 0.2482, 8.4555, -1.4390, -0.0021, -0.3638, 0.0000, 0.6000, 0.0000
10867, 0.8837, 2.4567, -1.5495, 0.2482, 8.4555, -1.4390, -0.0021, -0.3638, 0.0000, -0.6000, 0.0000
10868, 0.8837, 2.4567, -1.5522, 0.2482, 8.4555, -1.4390, -0.0021, -0.3638, 0.0000, 0.6000, 0.0000
10869, 0.8837, 2.4567, -1.5522, 0.2482, 8.4555, -1.4390, -0.0005, -0.5985, 0.0000, -0.6000, 0.0000
10870, 0.8837, 2.4567, -1.5522, 0.2482, 8.4555, -1.4390, -0.0005, -0.5985, 0.0000, 0.6000, 0.0000
10871, 0.8837, 2.4567, -1.5498, 0.2482, 8.4555, -1.4390, -0.0007, -0.7267, 0.0000, -0.6000, 0.0000
10872, 0.8837, 2.4567, -1.5498, 0.2482, 8.4555, -1.4390, -0.0007, -0.7267, 0.0000, 0.6000, 0.0000
10873, 0.8837, 2.4567, -1.5498, 0.2482, 8.4555, -1.4390, -0.0007, -0.7267, 0.0000, -0.6000, 0.0000
10874, 0.8837, 2.4567, -1.5437, 0.2482, 8.4555, -1.4390, -0.0029, 0.1228, 0.0000, 0.6000, 0.0000
10875, 0.8837, 2.4567, -1.5437, 0.2482, 8.4555, -1.4390, -0.0029, 0.1228, 0.0000, -0.6000, 0.0000
10876, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, -0.0029, 0.1228, 0.0000, 0.6000, 0.0000
10877, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, -0.0003, -0.0079, 0.0000, -0.6000, 0.0000
10878, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, -0.0003, -0.0079, 0.0000, 0.6000, 0.0000
10879, 0.8837, 2.4568, -1.5432, 0.2482, 8.4555, -1.4390, -0.0003, -0.0079, 0.0000, -0.6000, 0.0000
10880, 0.8837, 2.4568, -1.5432, 0.2482, 8.4555, -1.4390, -0.0005, -0.2309, 0.0000, 0.6000, 0.0000
10881, 0.8837, 2.4568, -1.5432, 0.2482, 8.4555, -1.4390, -0.0005, -0.2309, 0.0000, -0.6000, 0.0000
10882, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10883, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10884, 0.8837, 2.4568, -1.5457, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10885, 0.8837, 2.4568, -1.5518, 0.2482, 8.4555, -1.4390, -0.0034, -0.0534, 0.0000, -0.6000, 0.0000
10886, 0.8837, 2.4568, -1.5518, 0.2482, 8.4555, -1.4390, -0.0034, -0.0534, 0.0000, 0.6000, 0.0000
10887, 0.8837, 2.4568, -1.5498, 0.2482, 8.4555, -1.4390, -0.0034, -0.0534, 0.0000, -0.6000, 0.0000
10888, 0.8837, 2.4568, -1.5498, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10889, 0.8837, 2.4568, -1.5498, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10890, 0.8837, 2.4568, -1.5524, 0.2482, 8.4555, -1.4390, -0.0009, -0.9801, 0.0000, 0.6000, 0.0000
10891, 0.8837, 2.4568, -1.5524, 0.2482, 8.4555, -1.4390, -0.0009, -0.9801, 0.0000, -0.6000, 0.0000
10892, 0.8837, 2.4568, -1.5524, 0.2482, 8.4555, -1.4390, -0.0009, -0.9801, 0.0000, 0.6000, 0.0000
10893, 0.8837, 2.4568, -1.5587, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10894, 0.8837, 2.4568, -1.5587, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10895, 0.8837, 2.4568, -1.5566, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10896, 0.8837, 2.4568, -1.5566, 0.2482, 8.4555, -1.4390, -0.0012, -0.3086, 0.0000, 0.6000, 0.0000
10897, 0.8837, 2.4568, -1.5566, 0.2482, 8.4555, -1.4390, -0.0012, -0.3086, 0.0000, -0.6000, 0.0000
10898, 0.8837, 2.4569, -1.5592, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10899, 0.8837, 2.4569, -1.5592, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10900, 0.8837, 2.4569, -1.5592, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10901, 0.8837, 2.4569, -1.5655, 0.2482, 8.4555, -1.4390, -0.0002, -0.9733, 0.0000, -0.6000, 0.0000
10902, 0.8837, 2.4569, -1.5655, 0.2482, 8.4555, -1.4390, -0.0002, -0.9733, 0.0000, 0.6000, 0.0000
10903, 0.8837, 2.4569, -1.5635, 0.2482, 8.4555, -1.4390, -0.0002, -0.9733, 0.0000, -0.6000, 0.0000
10904, 0.8837, 2.4569, -1.5635, 0.2482, 8.4555, -1.4390, -0.0030, -0.2779, 0.0000, 0.6000, 0.0000
10905, 0.8837, 2.4569, -1.5635, 0.2482, 8.4555, -1.4390, -0.0030, -0.2779, 0.0000, -0.6000, 0.0000
10906, 0.8837, 2.4569, -1.5661, 0.2482, 8.4555, -1.4390, -0.0003, -1.2967, 0.0000, 0.6000, 0.0000
10907, 0.8837, 2.4569, -1.5661, 0.2482, 8.4555, -1.4390, -0.0003, -1.2967, 0.0000, -0.0745, 0.0000
10908, 0.8837, 2.4569, -1.5661, 0.2482, 8.4555, -1.4390, -0.0003, -1.2967, 0.0000, 0.6000, 0.0000
10909, 0.8837, 2.4569, -1.5724, 0.2482, 8.4555, -1.4390, -0.0009, -0.6808, 0.0000, -0.6000, 0.0000
10910, 0.8837, 2.4569, -1.5724, 0.2482, 8.4555, -1.4390, -0.0009, -0.6808, 0.0000, 0.6000, 0.0000
10911, 0.8837, 2.4569, -1.5703, 0.2482, 8.4555, -1.4390, -0.0009, -0.6808, 0.0000, -0.6000, 0.0000
10912, 0.8837, 2.4569, -1.5703, 0.2482, 8.4555, -1.4390, -0.0029, -0.3257, 0.0000, 0.6000, 0.0000
10913, 0.8837, 2.4569, -1.5703, 0.2482, 8.4555, -1.4390, -0.0029, -0.3257, 0.0000, -0.6000, 0.0000
10914, 0.8837, 2.4569, -1.5729, 0.2482, 8.4555, -1.4390, -0.0003, -0.8078, 0.0000, 0.6000, 0.0000
10915, 0.8837, 2.4569, -1.5729, 0.2482, 8.4555, -1.4390, -0.0003, -0.8078, 0.0000, -0.6000, 0.0000
10916, 0.8837, 2.4569, -1.5729, 0.2482, 8.4555, -1.4390, -0.0003, -0.8078, 0.0000, 0.6000, 0.0000
10917, 0.8837, 2.4569, -1.5792, 0.2482, 8.4555, -1.4390, -0.0007, -0.8225, 0.0000, -0.6000, 0.0000
10918, 0.8837, 2.4569, -1.5792, 0.2482, 8.4555, -1.4390, -0.0007, -0.8225, 0.0000, 0.6000, 0.0000
10919, 0.8837, 2.4569, -1.5772, 0.2482, 8.4555, -1.4390, -0.0007, -0.8225, 0.0000, -0.6000, 0.0000
10920, 0.8837, 2.4569, -1.5772, 0.2482, 8.4555, -1.4390, -0.0028, -0.0160, 0.0000, 0.6000, 0.0000
10921, 0.8837, 2.4569, -1.5772, 0.2482, 8.4555, -1.4390, -0.0028, -0.0160, 0.0000, -0.6000, 0.0000
10922, 0.8837, 2.4569, -1.5798, 0.2482, 8.4555, -1.4390, -0.0028, -0.0160, 0.0000, 0.6000, 0.0000
10923, 0.8837, 2.4569, -1.5798, 0.2482, 8.4555, -1.4390, -0.0008, -0.8583, 0.0000, -0.6000, 0.0000
10924, 0.8837, 2.4569, -1.5798, 0.2482, 8.4555, -1.4390, -0.0008, -0.8583, 0.0000, 0.6000, 0.0000
10925, 0.8837, 2.4569, -1.5774, 0.2482, 8.4555, -1.4390, -0.0006, -0.2888, 0.0000, -0.6000, 0.0000
10926, 0.8837, 2.4569, -1.5774, 0.2482, 8.4555, -1.4390, -0.0006, -0.2888, 0.0000, 0.6000, 0.0000
10927, 0.8837, 2.4569, -1.5713, 0.2482, 8.4555, -1.4390, -0.0006, -0.2888, 0.0000, -0.6000, 0.0000
10928, 0.8837, 2.4569, -1.5713, 0.2482, 8.4555, -1.4390, -0.0024, -0.1037, 0.0000, 0.6000, 0.0000
10929, 0.8837, 2.4569, -1.5713, 0.2482, 8.4555, -1.4390, -0.0024, -0.1037, 0.0000, -0.6000, 0.0000
10930, 0.8837, 2.4570, -1.5733, 0.2482, 8.4555, -1.4390, -0.0002, 0.2136, 0.0000, 0.6000, 0.0000
10931, 0.8837, 2.4570, -1.5733, 0.2482, 8.4555, -1.4390, -0.0002, 0.2136, 0.0000, -0.6000, 0.0000
10932, 0.8837, 2.4570, -1.5733, 0.2482, 8.4555, -1.4390, -0.0002, 0.2136, 0.0000, 0.6000, 0.0000
10933, 0.8837, 2.4570, -1.5794, 0.2482, 8.4555, -1.4390, -0.0005, -0.4891, 0.0000, -0.6000, 0.0000
10934, 0.8837, 2.4570, -1.5794, 0.2482, 8.4555, -1.4390, -0.0005, -0.4891, 0.0000, 0.6000, 0.0000
10935, 0.8837, 2.4570, -1.5773, 0.2482, 8.4555, -1.4390, -0.0005, -0.4891, 0.0000, -0.6000, 0.0000
10936, 0.8837, 2.4570, -1.5773, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10937, 0.8837, 2.4570, -1.5773, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10938, 0.8837, 2.4570, -1.5799, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10939, 0.8837, 2.4570, -1.5799, 0.2482, 8.4555, -1.4390, -0.0049, -0.1606, 0.0000, -0.6000, 0.0000
10940, 0.8837, 2.4570, -1.5799, 0.2482, 8.4555, -1.4390, -0.0049, -0.1606, 0.0000, 0.6000, 0.0000
10941, 0.8837, 2.4570, -1.5775, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10942, 0.8837, 2.4570, -1.5775, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10943, 0.8837, 2.4570, -1.5714, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10944, 0.8837, 2.4570, -1.5714, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10945, 0.8837, 2.4570, -1.5714, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10946, 0.8837, 2.4570, -1.5735, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10947, 0.8837, 2.4570, -1.5735, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10948, 0.8837, 2.4570, -1.5735, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10949, 0.8837, 2.4570, -1.5796, 0.2482, 8.4555, -1.4390, -0.0019, -0.7321, 0.0000, -0.6000, 0.0000
10950, 0.8837, 2.4570, -1.5796, 0.2482, 8.4555, -1.4390, -0.0019, -0.7321, 0.0000, 0.6000, 0.0000
10951, 0.8837, 2.4570, -1.5775, 0.2482, 8.4555, -1.4390, -0.0019, -0.7321, 0.0000, -0.6000, 0.0000
10952, 0.8837, 2.4570, -1.5775, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10953, 0.8837, 2.4570, -1.5775, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10954, 0.8837, 2.4571, -1.5801, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10955, 0.8837, 2.4571, -1.5801, 0.2482, 8.4555, -1.4390, -0.0020, 0.0405, 0.0000, -0.6000, 0.0000
10956, 0.8837, 2.4571, -1.5801, 0.2482, 8.4555, -1.4390, -0.0020, 0.0405, 0.0000, 0.6000, 0.0000
10957, 0.8837, 2.4571, -1.5777, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10958, 0.8837, 2.4571, -1.5777, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10959, 0.8837, 2.4571, -1.5777, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10960, 0.8837, 2.4571, -1.5716, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10961, 0.8837, 2.4571, -1.5716, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10962, 0.8837, 2.4571, -1.5737, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10963, 0.8837, 2.4571, -1.5737, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10964, 0.8837, 2.4571, -1.5737, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10965, 0.8837, 2.4571, -1.5712, 0.2482, 8.4555, -1.4390, -0.0011, 0.5379, 0.0000, -0.6000, 0.0000
10966, 0.8837, 2.4571, -1.5712, 0.2482, 8.4555, -1.4390, -0.0011, 0.5379, 0.0000, 0.6000, 0.0000
10967, 0.8837, 2.4571, -1.5712, 0.2482, 8.4555, -1.4390, -0.0011, 0.5379, 0.0000, -0.6000, 0.0000
10968, 0.8837, 2.4571, -1.5650, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10969, 0.8837, 2.4571, -1.5650, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10970, 0.8837, 2.4571, -1.5671, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10971, 0.8837, 2.4571, -1.5671, 0.2482, 8.4555, -1.4390, -0.0008, 0.3830, 0.0000, -0.6000, 0.0000
10972, 0.8837, 2.4571, -1.5671, 0.2482, 8.4555, -1.4390, -0.0008, 0.3830, 0.0000, 0.6000, 0.0000
10973, 0.8837, 2.4571, -1.5646, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10974, 0.8837, 2.4571, -1.5646, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10975, 0.8837, 2.4571, -1.5646, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10976, 0.8837, 2.4571, -1.5584, 0.2482, 8.4555, -1.4390, -0.0004, -0.8208, 0.0000, 0.6000, 0.0000
10977, 0.8837, 2.4571, -1.5584, 0.2482, 8.4555, -1.4390, -0.0004, -0.8208, 0.0000, -0.6000, 0.0000
10978, 0.8837, 2.4571, -1.5605, 0.2482, 8.4555, -1.4390, -0.0004, -0.8208, 0.0000, 0.6000, 0.0000
10979, 0.8837, 2.4571, -1.5605, 0.2482, 8.4555, -1.4390, -0.0046, -0.4853, 0.0000, -0.6000, 0.0000
10980, 0.8837, 2.4571, -1.5605, 0.2482, 8.4555, -1.4390, -0.0046, -0.4853, 0.0000, 0.6000, 0.0000
10981, 0.8837, 2.4572, -1.5580, 0.2482, 8.4555, -1.4390, -0.0003, -1.2419, 0.0000, -0.6000, 0.0000
10982, 0.8837, 2.4572, -1.5580, 0.2482, 8.4555, -1.4390, -0.0003, -1.2419, 0.0000, 0.6000, 0.0000
10983, 0.8837, 2.4572, -1.5580, 0.2482, 8.4555, -1.4390, -0.0003, -1.2419, 0.0000, -0.6000, 0.0000
10984, 0.8837, 2.4572, -1.5518, 0.2482, 8.4555, -1.4390, -0.0008, -0.5698, 0.0000, 0.6000, 0.0000
10985, 0.8837, 2.4572, -1.5518, 0.2482, 8.4555, -1.4390, -0.0008, -0.5698, 0.0000, -0.6000, 0.0000
10986, 0.8837, 2.4572, -1.5539, 0.2482, 8.4555, -1.4390, -0.0008, -0.5698, 0.0000, 0.6000, 0.0000
10987, 0.8837, 2.4572, -1.5539, 0.2482, 8.4555, -1.4390, -0.0032, -0.6004, 0.0000, -0.6000, 0.0000
10988, 0.8837, 2.4572, -1.5539, 0.2482, 8.4555, -1.4390, -0.0032, -0.6004, 0.0000, 0.6000, 0.0000
10989, 0.8837, 2.4572, -1.5514, 0.2482, 8.4555, -1.4390, -0.0032, -0.6004, 0.0000, -0.6000, 0.0000
10990, 0.8837, 2.4572, -1.5514, 0.2482, 8.4555, -1.4390, -0.0004, -0.6278, 0.0000, 0.6000, 0.0000
10991, 0.8837, 2.4572, -1.5514, 0.2482, 8.4555, -1.4390, -0.0004, -0.6278, 0.0000, -0.6000, 0.0000
10992, 0.8837, 2.4572, -1.5539, 0.2482, 8.4555, -1.4390, -0.0009, -0.2811, 0.0000, 0.6000, 0.0000
10993, 0.8837, 2.4572, -1.5539, 0.2482, 8.4555, -1.4390, -0.0009, -0.2811, 0.0000, -0.6000, 0.0000
10994, 0.8837, 2.4572, -1.5600, 0.2482, 8.4555, -1.4390, -0.0009, -0.2811, 0.0000, 0.6000, 0.0000
10995, 0.8837, 2.4572, -1.5600, 0.2482, 8.4555, -1.4390, -0.0038, -0.0164, 0.0000, -0.6000, 0.0000
10996, 0.8837, 2.4572, -1.5600, 0.2482, 8.4555, -1.4390, -0.0038, -0.0164, 0.0000, 0.6000, 0.0000
10997, 0.8837, 2.4572, -1.5579, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
10998, 0.8837, 2.4572, -1.5579, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
10999, 0.8837, 2.4572, -1.5579, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11000, 0.8837, 2.4572, -1.5519, 0.2482, 8.4555, -1.4390, -0.0007, -0.6096, 0.0000, 0.6000, 0.0000
11001, 0.8837, 2.4572, -1.5519, 0.2482, 8.4555, -1.4390, -0.0007, -0.6096, 0.0000, -0.6000, 0.0000
11002, 0.8837, 2.4572, -1.5541, 0.2482, 8.4555, -1.4390, -0.0007, -0.6096, 0.0000, 0.6000, 0.0000
11003, 0.8837, 2.4572, -1.5541, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11004, 0.8837, 2.4572, -1.5541, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
11005, 0.8837, 2.4573, -1.5516, 0.2482, 8.4555, -1.4390, -0.0056, -0.4253, 0.0000, -0.6000, 0.0000
11006, 0.8837, 2.4573, -1.5516, 0.2482, 8.4555, -1.4390, -0.0056, -0.4253, 0.0000, 0.6000, 0.0000
11007, 0.8837, 2.4573, -1.5516, 0.2482, 8.4555, -1.4390, -0.0056, -0.4253, 0.0000, -0.6000, 0.0000
11008, 0.8837, 2.4573, -1.5454, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
11009, 0.8837, 2.4573, -1.5454, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11010, 0.8837, 2.4573, -1.5475, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
11011, 0.8837, 2.4573, -1.5475, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11012, 0.8837, 2.4573, -1.5475, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
11013, 0.8837, 2.4573, -1.5450, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11014, 0.8837, 2.4573, -1.5450, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, 0.6000, 0.0000
11015, 0.8837, 2.4573, -1.5388, 0.2482, 8.4555, -1.4390, 0.0000, 0.0000, 0.0000, -0.6000, 0.0000
11016, 0.8837, 2.4573, -1.5388, 0.2482, 8.4555, -1.4390, -0.0015, -0.6121, 0.0000, 0.6000, 0.0000
11017, 0.8837, 2.4573, -1.5388, 0.2482, 8.4555, -1.4390, -0.0015, -0.6121, 0.0000, -0.6000, 0.0000
11018, 0.8837, 2.4573, -1.5408, 0.2482, 8.4555, -1.4390, -0.0015, -0.6121, 0.0000, 0.6000, 0.0000
11019, 0.8837, 2.4573, -1.5408, 0.2482, 8.4555, -1.4390, -0.0041, -0.6037, 0.0000, -0.6000, 0.0000
11020, 0.8837, 2.4573, -1.5408, 0.2482, 8.4555, -1.4390, -0.0041, -0.6037, 0.0000, 0.6000, 0.0000
11021, 0.8837, 2.4573, -1.5384, 0.2482, 8.4555, -1.4390, -0.0003, -1.1769, 0.0000, -0.6000, 0.0000
11022, 0.8837, 2.4573, -1.5384, 0.2482, 8.4555, -1.4390, -0.0003, -1.1769, 0.0000, 0.6000, 0.0000
11023, 0.8837, 2.4573, -1.5384, 0.2482, 8.4555, -1.4390, -0.0003, -1.1769, 0.0000, -0.6000, 0.0000
11024, 0.8837, 2.4573, -1.5322, 0.2482, 8.4555, -1.4390, -0.0008, -0.7268, 0.0000, 0.6000, 0.0000
11025, 0.8837, 2.4573, -1.5322, 0.2482, 8.4555, -1.4390, -0.0008, -0.7268, 0.0000, -0.6000, 0.0000
11026, 0.8837, 2.4573, -1.5345, 0.2482, 8.4555, -1.4390, -0.0008, -0.7268, 0.0000, 0.6000, 0.0000
